ID_CLIENTE;SAFRA_REF;DATA_EMISSAO_DOCUMENTO;DATA_PAGAMENTO;DATA_VENCIMENTO;VALOR_A_PAGAR;TAXA
1276604410881911401;2020-01;2020-01-03;2020-02-06;2020-02-05;;6.99
1276604410881911401;2020-01;2020-01-05;2020-02-12;2020-02-19;151738.4;6.99
1276604410881911401;2020-01;2020-01-09;2020-02-12;2020-02-19;148148.0;6.99
1276604410881911401;2020-01;2020-01-10;2020-02-12;2020-02-19;148148.0;6.99
1276604410881911401;2020-01;2020-01-13;2020-02-12;2020-02-19;148148.0;6.99
6545052034269841737;2019-12;2019-12-18;2020-01-03;2020-01-03;14735.9;5.99
6545052034269841737;2019-12;2019-12-29;2020-01-14;2020-01-14;14760.9;5.99
6545052034269841737;2019-12;2019-12-31;2020-01-16;2020-01-16;14855.9;5.99
6545052034269841737;2019-12;2019-12-31;2020-01-16;2020-01-16;52928.25;5.99
6545052034269841737;2020-01;2020-01-07;2020-01-23;2020-01-23;14838.4;5.99
6545052034269841737;2020-01;2020-01-09;2020-01-27;2020-01-27;21250.45;5.99
6545052034269841737;2020-01;2020-01-09;2020-01-27;2020-01-27;14738.39;5.99
6545052034269841737;2020-01;2020-01-10;2020-01-27;2020-01-27;41436.12;5.99
6545052034269841737;2020-01;2020-01-10;2020-01-27;2020-01-27;21250.45;5.99
6545052034269841737;2020-01;2020-01-10;2020-01-27;2020-01-27;14738.39;5.99
6545052034269841737;2020-01;2020-01-14;2020-01-30;2020-01-30;34530.7;5.99
6545052034269841737;2020-01;2020-01-16;2020-02-03;2020-02-03;40798.2;5.99
1977574645216036803;2019-12;2019-12-18;2020-01-10;2020-01-06;22359.62;5.99
1977574645216036803;2019-12;2019-12-23;2020-01-14;2020-01-10;23494.93;5.99
1977574645216036803;2020-01;2020-01-05;2020-02-10;2020-02-05;763.59;5.99
4365965554261111250;2019-12;2019-12-18;2020-01-22;2020-01-16;35387.0;6.99
4365965554261111250;2019-12;2019-12-19;2020-01-22;2020-01-16;;6.99
4365965554261111250;2019-12;2019-12-22;2020-01-22;2020-01-16;157983.3;6.99
4365965554261111250;2019-12;2019-12-23;2020-01-22;2020-01-16;157983.3;6.99
4365965554261111250;2019-12;2019-12-24;2020-01-16;2020-01-16;157983.3;6.99
4365965554261111250;2019-12;2019-12-28;2020-01-27;2020-01-27;53133.0;6.99
4365965554261111250;2020-01;2020-01-02;2020-02-17;2020-01-27;155319.3;6.99
4365965554261111250;2020-01;2020-01-05;2020-02-17;2020-01-27;103546.2;6.99
4365965554261111250;2020-01;2020-01-09;2020-02-17;2020-02-17;151647.3;6.99
8083157716178259762;2019-12;2019-12-18;2020-01-09;2020-01-09;20163.81;6.99
8083157716178259762;2020-01;2020-01-03;2020-01-20;2020-01-20;13373.94;6.99
8083157716178259762;2020-01;2020-01-03;2020-01-20;2020-01-20;8715.96;6.99
8083157716178259762;2020-01;2020-01-08;2020-01-24;2020-01-24;6534.46;6.99
8784237149961904;2019-12;2019-12-18;2020-01-06;2020-01-06;99536.25;5.99
8784237149961904;2019-12;2019-12-22;2020-01-16;2020-01-07;46676.15;5.99
8784237149961904;2019-12;2019-12-25;2020-01-13;2020-01-13;33393.3;5.99
8784237149961904;2019-12;2019-12-26;2020-01-13;2020-01-13;47090.4;5.99
8784237149961904;2019-12;2019-12-30;2020-01-15;2020-01-15;13872.15;5.99
8784237149961904;2020-01;2020-01-02;2020-01-20;2020-01-20;30407.25;5.99
8784237149961904;2020-01;2020-01-03;2020-01-21;2020-01-21;33070.3;5.99
8784237149961904;2020-01;2020-01-05;2020-01-21;2020-01-21;27744.2;5.99
8784237149961904;2020-01;2020-01-07;2020-01-23;2020-01-23;66951.6;5.99
1778014915038250584;2019-12;2019-12-18;2020-01-03;2020-01-03;69651.68;6.99
1778014915038250584;2019-12;2019-12-22;2020-01-07;2020-01-07;69651.68;6.99
1778014915038250584;2019-12;2019-12-24;2020-01-09;2020-01-09;32518.46;6.99
1778014915038250584;2019-12;2019-12-31;2020-01-20;2020-01-20;91864.01;6.99
1778014915038250584;2020-01;2020-01-08;2020-01-24;2020-01-24;51348.8;6.99
1778014915038250584;2020-01;2020-01-10;2020-01-27;2020-01-27;52505.52;6.99
1778014915038250584;2020-01;2020-01-12;2020-01-30;2020-01-30;64327.39;6.99
1778014915038250584;2020-01;2020-01-16;2020-02-03;2020-02-04;69311.72;6.99
6795467882769787169;2019-12;2019-12-18;2020-01-14;2020-01-14;68362.23;6.99
6795467882769787169;2019-12;2019-12-22;2020-01-17;2020-01-17;54347.87;6.99
6795467882769787169;2020-01;2020-01-07;2020-02-04;2020-02-04;20101.2;6.99
2022367282554149730;2019-12;2019-12-18;2020-01-03;2020-01-03;14066.3;5.99
2022367282554149730;2019-12;2019-12-25;2020-01-10;2020-01-10;16964.54;5.99
2022367282554149730;2019-12;2019-12-26;2020-01-13;2020-01-13;20959.63;5.99
2022367282554149730;2020-01;2020-01-09;2020-01-27;2020-01-27;14404.7;5.99
2022367282554149730;2020-01;2020-01-12;2020-01-28;2020-01-28;14404.7;5.99
2022367282554149730;2020-01;2020-01-16;2020-02-03;2020-02-03;16248.86;5.99
5611787644735474299;2019-12;2019-12-18;2020-01-03;2020-01-03;74107.84;11.99
5611787644735474299;2019-12;2019-12-22;2020-01-07;2020-01-07;96664.2;11.99
5611787644735474299;2019-12;2019-12-25;2020-01-10;2020-01-10;15567.48;11.99
5611787644735474299;2019-12;2019-12-31;2020-01-16;2020-01-16;55069.97;11.99
5611787644735474299;2020-01;2020-01-01;2020-01-17;2020-01-17;95727.0;11.99
5611787644735474299;2020-01;2020-01-06;2020-01-22;2020-01-22;97182.3;11.99
5611787644735474299;2020-01;2020-01-13;2020-01-29;2020-01-29;93220.2;11.99
5611787644735474299;2020-01;2020-01-16;2020-02-03;2020-02-03;20453.7;11.99
3204108603682323936;2019-12;2019-12-18;2020-01-03;2020-01-03;37321.49;4.99
3204108603682323936;2019-12;2019-12-29;2020-01-14;2020-01-14;52615.01;4.99
3204108603682323936;2019-12;2019-12-31;2020-01-16;2020-01-16;48900.7;4.99
3204108603682323936;2020-01;2020-01-01;2020-01-17;2020-01-17;37550.0;4.99
3204108603682323936;2020-01;2020-01-09;2020-01-27;2020-01-27;37555.0;4.99
3204108603682323936;2020-01;2020-01-11;2020-01-28;2020-01-28;15385.0;4.99
8245393384938410770;2019-12;2019-12-18;2020-01-07;2020-01-16;87193.8;5.99
8245393384938410770;2019-12;2019-12-20;2020-01-14;2020-01-20;108041.8;5.99
8245393384938410770;2019-12;2019-12-22;2020-01-13;2020-01-20;69909.4;5.99
8245393384938410770;2019-12;2019-12-22;2020-01-16;2020-01-20;69909.4;5.99
8255085612985072878;2019-12;2019-12-18;2020-01-06;2020-01-06;196308.0;4.99
8255085612985072878;2019-12;2019-12-19;2020-01-06;2020-01-06;195525.5;4.99
3977861004707764824;2019-12;2019-12-18;2020-01-03;2020-01-03;20900.85;6.99
3977861004707764824;2019-12;2019-12-24;2020-01-09;2020-01-09;21202.35;6.99
3977861004707764824;2019-12;2019-12-25;2020-01-10;2020-01-10;14916.26;6.99
3977861004707764824;2019-12;2019-12-26;2020-01-13;2020-01-13;59665.0;6.99
3977861004707764824;2019-12;2019-12-29;2020-01-14;2020-01-14;20702.5;6.99
3977861004707764824;2020-01;2020-01-04;2020-01-21;2020-01-21;16881.35;6.99
3977861004707764824;2020-01;2020-01-06;2020-01-22;2020-01-22;60230.6;6.99
3977861004707764824;2020-01;2020-01-10;2020-01-27;2020-01-27;30115.32;6.99
3977861004707764824;2020-01;2020-01-12;2020-01-28;2020-01-28;90345.9;6.99
1182975716201409626;2019-12;2019-12-18;2020-01-03;2020-01-03;35389.75;5.99
1182975716201409626;2020-01;2020-01-15;2020-01-31;2020-01-31;35271.8;5.99
6056959220685085102;2019-12;2019-12-18;2020-01-02;2020-01-02;58540.95;4.99
6056959220685085102;2019-12;2019-12-25;2020-01-09;2020-01-09;64200.0;4.99
6056959220685085102;2020-01;2020-01-05;2020-01-20;2020-01-20;58590.75;4.99
6056959220685085102;2020-01;2020-01-06;2020-01-21;2020-01-21;59230.8;4.99
6056959220685085102;2020-01;2020-01-07;2020-01-22;2020-01-22;58823.65;4.99
3829967475074118757;2019-12;2019-12-18;2020-01-08;2020-01-07;17469.42;5.99
3829967475074118757;2019-12;2019-12-20;2020-01-10;2020-01-08;42040.81;5.99
3829967475074118757;2019-12;2019-12-22;2020-01-10;2020-01-10;30031.66;5.99
3829967475074118757;2019-12;2019-12-22;2020-01-13;2020-01-10;34307.97;5.99
3829967475074118757;2019-12;2019-12-25;2020-01-14;2020-01-13;34608.3;5.99
3829967475074118757;2019-12;2019-12-27;2020-01-17;2020-01-16;22495.4;5.99
3829967475074118757;2019-12;2019-12-27;2020-01-16;2020-01-15;20264.27;5.99
3829967475074118757;2019-12;2019-12-29;2020-01-20;2020-01-17;20916.5;5.99
3829967475074118757;2020-01;2020-01-02;2020-01-22;2020-01-21;16827.52;5.99
3829967475074118757;2020-01;2020-01-07;2020-01-29;2020-01-29;20463.95;5.99
3829967475074118757;2020-01;2020-01-10;2020-01-31;2020-01-31;16801.88;5.99
3829967475074118757;2020-01;2020-01-14;2020-02-03;2020-02-03;21386.61;5.99
3829967475074118757;2020-01;2020-01-14;2020-02-26;2020-02-26;13130.13;5.99
3829967475074118757;2020-01;2020-01-14;2020-02-03;2020-02-03;19080.72;5.99
6987942592445950913;2019-12;2019-12-18;2020-01-03;2020-01-03;70735.96;5.99
6987942592445950913;2019-12;2019-12-23;2020-01-08;2020-01-08;17180.35;5.99
6987942592445950913;2020-01;2020-01-05;2020-01-21;2020-01-21;68103.95;5.99
4327694790333781288;2019-12;2019-12-18;2020-01-03;2020-01-03;103358.1;6.99
4327694790333781288;2020-01;2020-01-16;2020-02-03;2020-02-03;127334.6;6.99
2951563549197799278;2019-12;2019-12-18;2020-01-03;2020-01-03;50573.55;6.99
2951563549197799278;2020-01;2020-01-08;2020-01-27;2020-01-27;53880.0;6.99
2951563549197799278;2020-01;2020-01-12;2020-01-29;2020-01-29;50489.65;6.99
2951563549197799278;2020-01;2020-01-16;2020-02-03;2020-02-03;69600.45;6.99
5255460548789019114;2019-12;2019-12-18;2020-01-03;2020-01-03;21658.3;5.99
5255460548789019114;2019-12;2019-12-23;2020-01-08;2020-01-08;21710.55;5.99
5255460548789019114;2019-12;2019-12-23;2020-01-09;2020-01-09;21210.55;5.99
5255460548789019114;2019-12;2019-12-30;2020-01-15;2020-01-15;21694.45;5.99
5255460548789019114;2020-01;2020-01-01;2020-01-17;2020-01-17;21660.55;5.99
5255460548789019114;2020-01;2020-01-02;2020-01-20;2020-01-20;15889.45;5.99
3333870869270823799;2019-12;2019-12-18;2020-01-22;2020-01-22;17160.65;4.99
6217788509719675691;2019-12;2019-12-18;2020-01-30;2020-01-30;17871.79;4.99
6217788509719675691;2020-01;2020-01-03;2020-01-21;2020-01-21;100927.4;4.99
6217788509719675691;2020-01;2020-01-06;2020-01-22;2020-01-22;33475.8;4.99
6217788509719675691;2020-01;2020-01-08;2020-01-27;2020-01-27;75392.1;4.99
5761480994209806499;2019-12;2019-12-18;2020-01-06;2020-01-06;121382.11;5.99
5761480994209806499;2019-12;2019-12-19;2020-01-06;2020-01-06;58355.83;5.99
5761480994209806499;2019-12;2019-12-19;2020-01-06;2020-01-06;27916.9;5.99
5761480994209806499;2019-12;2019-12-20;2020-01-08;2020-01-06;117032.76;5.99
5761480994209806499;2019-12;2019-12-20;2020-01-06;2020-01-06;89495.64;5.99
5761480994209806499;2019-12;2019-12-22;2020-01-08;2020-01-08;22407.8;5.99
5761480994209806499;2019-12;2019-12-23;2020-01-09;2020-01-09;53816.62;5.99
5761480994209806499;2019-12;2019-12-23;2020-01-09;2020-01-09;75187.73;5.99
5761480994209806499;2019-12;2019-12-24;2020-01-10;2020-01-10;120505.61;5.99
5761480994209806499;2019-12;2019-12-24;2020-01-10;2020-01-10;79189.4;5.99
5761480994209806499;2019-12;2019-12-27;2020-01-13;2020-01-13;35565.0;5.99
5761480994209806499;2019-12;2019-12-29;2020-01-15;2020-01-15;78605.36;5.99
5761480994209806499;2019-12;2019-12-30;2020-01-16;2020-01-16;74529.25;5.99
5761480994209806499;2019-12;2019-12-30;2020-01-16;2020-01-16;;5.99
5761480994209806499;2019-12;2019-12-31;2020-01-17;2020-01-17;52358.53;5.99
5761480994209806499;2020-01;2020-01-01;2020-01-20;2020-01-20;44987.7;5.99
5761480994209806499;2020-01;2020-01-02;2020-01-20;2020-01-20;61638.12;5.99
5761480994209806499;2020-01;2020-01-03;2020-01-20;2020-01-20;15056.28;5.99
5761480994209806499;2020-01;2020-01-06;2020-01-23;2020-01-23;45018.25;5.99
5761480994209806499;2020-01;2020-01-08;2020-01-27;2020-01-27;75116.55;5.99
5761480994209806499;2020-01;2020-01-09;2020-01-27;2020-01-27;15098.85;5.99
5761480994209806499;2020-01;2020-01-09;2020-01-27;2020-01-27;44812.1;5.99
5761480994209806499;2020-01;2020-01-09;2020-01-27;2020-01-27;51414.75;5.99
5761480994209806499;2020-01;2020-01-10;2020-01-27;2020-01-27;15038.9;5.99
5761480994209806499;2020-01;2020-01-10;2020-01-27;2020-01-27;22316.05;5.99
5761480994209806499;2020-01;2020-01-10;2020-01-27;2020-01-27;147674.12;5.99
5761480994209806499;2020-01;2020-01-12;2020-01-29;2020-01-29;84049.23;5.99
5761480994209806499;2020-01;2020-01-14;2020-01-31;2020-01-31;73302.19;5.99
5761480994209806499;2020-01;2020-01-14;2020-01-31;2020-01-31;83155.75;5.99
5761480994209806499;2020-01;2020-01-15;2020-02-03;2020-02-03;26824.93;5.99
5761480994209806499;2020-01;2020-01-16;2020-02-03;2020-02-03;22059.4;5.99
5761480994209806499;2020-01;2020-01-16;2020-02-03;2020-02-03;112407.4;5.99
8487807876567995441;2019-12;2019-12-18;2020-01-06;2020-01-06;40243.91;6.99
8487807876567995441;2019-12;2019-12-27;2020-01-14;2020-01-14;33948.93;6.99
8487807876567995441;2020-01;2020-01-02;2020-01-20;2020-01-20;56702.91;6.99
8487807876567995441;2020-01;2020-01-05;2020-03-24;2020-03-20;747.62;6.99
3632378524835692731;2019-12;2019-12-18;2020-01-06;2020-01-06;67152.23;6.99
3632378524835692731;2019-12;2019-12-25;2020-01-13;2020-01-13;53460.66;6.99
3632378524835692731;2019-12;2019-12-30;2020-01-16;2020-01-16;13870.48;6.99
3632378524835692731;2020-01;2020-01-06;2020-01-23;2020-01-23;33617.64;6.99
3632378524835692731;2020-01;2020-01-15;2020-02-03;2020-02-03;50240.91;6.99
5974858472822751652;2019-12;2019-12-18;2020-01-06;2020-01-06;46623.35;5.99
5974858472822751652;2019-12;2019-12-27;2020-01-13;2020-01-13;57712.55;5.99
5974858472822751652;2020-01;2020-01-12;2020-01-28;2020-01-28;60886.05;5.99
5108407319813072955;2019-12;2019-12-18;2020-01-03;2020-01-03;67279.99;6.99
5108407319813072955;2019-12;2019-12-31;2020-01-16;2020-01-16;67470.0;6.99
5108407319813072955;2020-01;2020-01-02;2020-01-20;2020-01-20;88270.0;6.99
5108407319813072955;2020-01;2020-01-13;2020-01-29;2020-01-29;67940.0;6.99
5078307295214858596;2019-12;2019-12-18;2020-01-20;2020-03-26;130364.29;5.99
5078307295214858596;2019-12;2019-12-29;2020-01-27;2020-04-03;133072.22;5.99
5078307295214858596;2020-01;2020-01-07;2020-02-03;2020-04-14;130121.96;5.99
5078307295214858596;2020-01;2020-01-09;2020-04-23;2020-04-13;120127.7;5.99
5078307295214858596;2020-01;2020-01-09;2020-02-03;2020-04-14;134974.35;5.99
5078307295214858596;2020-01;2020-01-09;2020-02-03;2020-04-14;135983.66;5.99
5078307295214858596;2020-01;2020-01-12;2020-02-03;2020-04-14;128382.88;5.99
5078307295214858596;2020-01;2020-01-13;2020-02-03;2020-04-14;125377.02;5.99
5078307295214858596;2020-01;2020-01-14;2020-02-10;2020-04-20;113172.5;5.99
5078307295214858596;2020-01;2020-01-15;2020-02-10;2020-04-20;125992.68;5.99
5078307295214858596;2020-01;2020-01-16;2020-02-10;2020-04-20;113715.72;5.99
710593997981520423;2019-12;2019-12-19;2020-01-06;2020-01-06;41994.4;4.99
710593997981520423;2019-12;2019-12-23;2020-01-08;2020-01-08;35067.15;4.99
710593997981520423;2019-12;2019-12-30;2020-01-15;2020-01-15;41959.8;4.99
710593997981520423;2020-01;2020-01-05;2020-01-21;2020-01-21;56789.55;4.99
5301988619224057921;2019-12;2019-12-19;2020-01-13;2020-01-07;38453.02;6.99
5301988619224057921;2019-12;2019-12-25;2020-01-16;2020-01-10;74500.95;6.99
5301988619224057921;2019-12;2019-12-31;2020-01-23;2020-01-16;74223.05;6.99
5301988619224057921;2020-01;2020-01-02;2020-02-27;2020-02-05;1341.0;6.99
5301988619224057921;2020-01;2020-01-05;2020-01-29;2020-01-21;91299.2;6.99
5301988619224057921;2020-01;2020-01-09;2020-02-03;2020-01-27;122943.25;6.99
5794903898038236832;2019-12;2019-12-19;2020-02-27;2020-06-25;107024.37;5.99
5794903898038236832;2019-12;2019-12-30;2020-01-28;2020-05-20;54751.5;5.99
7910340581026492945;2019-12;2019-12-19;2020-01-06;2020-01-06;27189.99;5.99
459290606780222306;2019-12;2019-12-19;2020-01-09;2020-01-09;66702.96;5.99
459290606780222306;2019-12;2019-12-20;2020-01-10;2020-01-10;117778.05;5.99
459290606780222306;2019-12;2019-12-21;2020-01-14;2020-01-14;120067.86;5.99
459290606780222306;2019-12;2019-12-24;2020-01-13;2020-01-13;30648.67;5.99
459290606780222306;2019-12;2019-12-26;2020-01-16;2020-01-16;117779.5;5.99
459290606780222306;2019-12;2019-12-30;2020-01-20;2020-01-20;118484.75;5.99
459290606780222306;2020-01;2020-01-03;2020-01-24;2020-01-24;116648.7;5.99
459290606780222306;2020-01;2020-01-05;2020-01-27;2020-01-27;48603.63;5.99
459290606780222306;2020-01;2020-01-07;2020-01-28;2020-01-28;118484.03;5.99
459290606780222306;2020-01;2020-01-09;2020-01-30;2020-01-30;84214.92;5.99
459290606780222306;2020-01;2020-01-10;2020-01-31;2020-01-31;114761.27;5.99
459290606780222306;2020-01;2020-01-10;2020-01-27;2020-01-27;31279.6;5.99
459290606780222306;2020-01;2020-01-11;2020-02-04;2020-02-04;82883.14;5.99
459290606780222306;2020-01;2020-01-11;2020-02-04;2020-02-04;114761.27;5.99
459290606780222306;2020-01;2020-01-12;2020-02-03;2020-02-03;114761.27;5.99
761746217261797478;2019-12;2019-12-19;2020-01-06;2020-01-06;50428.9;5.99
761746217261797478;2019-12;2019-12-24;2020-01-09;2020-01-09;102350.11;5.99
761746217261797478;2019-12;2019-12-26;2020-01-13;2020-01-13;26921.8;5.99
761746217261797478;2019-12;2019-12-31;2020-01-16;2020-01-16;50240.4;5.99
761746217261797478;2020-01;2020-01-06;2020-01-21;2020-01-22;50789.45;5.99
8609938720215175911;2019-12;2019-12-19;2020-01-06;2020-01-06;29558.2;8.99
8609938720215175911;2019-12;2019-12-22;2020-01-08;2020-01-08;35297.96;8.99
8609938720215175911;2019-12;2019-12-22;2020-01-08;2020-01-08;14804.39;8.99
8609938720215175911;2020-01;2020-01-05;2020-01-22;2020-01-22;21950.87;8.99
8609938720215175911;2020-01;2020-01-09;2020-01-27;2020-01-27;16721.95;8.99
8609938720215175911;2020-01;2020-01-16;2020-02-03;2020-02-03;26853.76;8.99
8609938720215175911;2020-01;2020-01-16;2020-02-03;2020-02-03;33110.9;8.99
6546850858912852316;2019-12;2019-12-19;2020-01-06;2020-01-06;20411.5;5.99
665505091521986356;2019-12;2019-12-19;2020-01-06;2020-01-06;30835.55;4.99
665505091521986356;2019-12;2019-12-22;2020-01-09;2020-01-09;33446.0;4.99
665505091521986356;2019-12;2019-12-28;2020-01-14;2020-01-14;54195.0;4.99
4061297388883391410;2019-12;2019-12-19;2020-01-14;2020-01-14;19789.65;5.99
4061297388883391410;2019-12;2019-12-29;2020-01-23;2020-01-23;19861.61;5.99
4061297388883391410;2020-01;2020-01-14;2020-02-10;2020-02-10;35709.98;5.99
324916756972236008;2019-12;2019-12-19;2020-01-06;2020-01-06;21612.8;5.99
324916756972236008;2019-12;2019-12-27;2020-01-13;2020-01-13;21549.5;5.99
324916756972236008;2019-12;2019-12-27;2020-01-13;2020-01-13;42449.0;5.99
324916756972236008;2019-12;2019-12-30;2020-01-15;2020-01-15;38395.35;5.99
324916756972236008;2020-01;2020-01-05;2020-01-22;2020-01-22;32270.41;5.99
324916756972236008;2020-01;2020-01-05;2020-01-21;2020-01-21;60169.9;5.99
7457803471605010846;2019-12;2019-12-19;2020-01-06;2020-01-06;87034.0;6.99
7457803471605010846;2019-12;2019-12-25;2020-01-10;2020-01-10;43701.0;6.99
7457803471605010846;2019-12;2019-12-29;2020-01-14;2020-01-14;86902.0;6.99
7457803471605010846;2020-01;2020-01-09;2020-01-27;2020-01-27;60079.0;6.99
3382624494518753363;2019-12;2019-12-19;2020-01-13;2020-01-08;12232.22;5.99
3382624494518753363;2019-12;2019-12-19;2020-01-15;2020-01-08;7632.22;5.99
3382624494518753363;2019-12;2019-12-22;2020-01-20;2020-01-13;10012.62;5.99
3382624494518753363;2019-12;2019-12-26;2020-01-21;2020-01-15;2000.0;5.99
3382624494518753363;2019-12;2019-12-26;2020-01-20;2020-01-15;12351.89;5.99
3382624494518753363;2019-12;2019-12-30;2020-01-27;2020-01-20;7389.81;5.99
3382624494518753363;2020-01;2020-01-05;2020-02-03;2020-01-27;21941.1;5.99
3382624494518753363;2020-01;2020-01-05;2020-02-10;2020-02-05;596.23;5.99
3382624494518753363;2020-01;2020-01-12;2020-02-10;2020-02-03;24045.14;5.99
1423952977138155129;2019-12;2019-12-19;2020-01-06;2020-01-06;51118.5;11.99
2083323809219952960;2019-12;2019-12-19;2020-01-21;2020-01-21;49852.5;5.99
2083323809219952960;2019-12;2019-12-19;2020-01-21;2020-01-21;53089.5;5.99
2083323809219952960;2019-12;2019-12-25;2020-01-24;2020-01-24;186408.65;5.99
2083323809219952960;2019-12;2019-12-31;2020-01-30;2020-01-30;184110.35;5.99
2083323809219952960;2020-01;2020-01-01;2020-01-31;2020-01-31;52240.5;5.99
2083323809219952960;2020-01;2020-01-05;2020-02-04;2020-02-04;48921.0;5.99
2083323809219952960;2020-01;2020-01-08;2020-02-07;2020-02-07;48921.0;5.99
4183921942053157552;2019-12;2019-12-19;2020-01-10;2020-01-08;42409.06;5.99
4183921942053157552;2019-12;2019-12-25;2020-01-20;2020-01-20;17303.62;5.99
4183921942053157552;2020-01;2020-01-02;2020-02-11;2020-02-05;1182.0;5.99
4183921942053157552;2020-01;2020-01-02;2020-01-23;2020-01-22;20830.78;5.99
4183921942053157552;2020-01;2020-01-02;2020-01-24;2020-01-22;20830.78;5.99
4183921942053157552;2020-01;2020-01-07;2020-01-28;2020-01-28;21332.93;5.99
1637960623843047520;2019-12;2019-12-19;2020-01-21;2020-01-24;176830.49;5.99
1637960623843047520;2019-12;2019-12-31;2020-02-04;2020-02-05;176830.49;5.99
1637960623843047520;2020-01;2020-01-02;2020-02-04;2020-02-07;75784.51;5.99
1637960623843047520;2020-01;2020-01-08;2020-02-11;2020-02-13;75784.51;5.99
4919908458022265747;2019-12;2019-12-19;2020-01-06;2020-01-06;50510.1;5.99
4919908458022265747;2020-01;2020-01-14;2020-01-30;2020-01-30;33168.8;5.99
2978852236996041848;2019-12;2019-12-19;2020-01-06;2020-01-06;28901.5;6.99
2978852236996041848;2019-12;2019-12-26;2020-01-27;2020-01-13;21955.0;6.99
2978852236996041848;2019-12;2019-12-26;2020-01-24;2020-01-13;12478.0;6.99
2978852236996041848;2019-12;2019-12-26;2020-01-24;2020-01-13;22557.88;6.99
2978852236996041848;2019-12;2019-12-26;2020-01-27;2020-01-13;13173.0;6.99
2978852236996041848;2019-12;2019-12-26;2020-01-27;2020-01-13;29481.4;6.99
5888474320320735000;2019-12;2019-12-19;2020-02-11;2020-02-03;86151.0;5.99
